record_id,source_table,keyword,score,rank
342,grants,demodulator variable,0.6396,2
342,grants,demodulator,0.5855,3
342,grants,data rate,0.505,4
342,grants,digital,0.3955,5
342,grants,rate applications,0.3874,6
342,grants,variable data,0.3728,7
342,grants,development digital,0.3691,8
343,grants,smart tarpulin,1.0,1
343,grants,tarpulin,0.8249,2
343,grants,smart,0.4215,3
344,grants,pulselife multiparameter,0.8435,1
344,grants,multiparameter diagnostic,0.6739,2
344,grants,diagnostic device,0.6237,3
344,grants,pulselife,0.593,4
344,grants,multiparameter,0.5019,5
344,grants,diagnostic,0.4551,6
344,grants,device,0.2912,7
345,grants,radar based,0.6554,1
345,grants,radar,0.5919,2
345,grants,human monitoring,0.5422,3
345,grants,ti iwr6843,0.4819,4
345,grants,monitoring ti,0.4679,5
345,grants,intelligent human,0.3988,6
345,grants,iwr6843,0.3944,7
345,grants,monitoring,0.3854,8
346,grants,ecg rhythm,0.9055,1
346,grants,ecg,0.6968,2
346,grants,rhythm analysis,0.683,3
346,grants,rhythm,0.5356,4
346,grants,analysis,0.2892,5
347,grants,video analysis,0.6163,1
347,grants,vision base,0.5801,2
347,grants,computer vision,0.5515,3
347,grants,recorded video,0.5392,4
347,grants,base recorded,0.4764,5
347,grants,video,0.369,6
347,grants,vision,0.3592,7
347,grants,recorded,0.3006,8
348,grants,virtual assistant,0.6263,1
348,grants,education rural,0.4948,2
348,grants,primary education,0.4728,3
348,grants,ai base,0.4363,4
348,grants,assistant support,0.4301,5
348,grants,assistant,0.4253,6
348,grants,rural student,0.4006,7
348,grants,base virtual,0.3718,8
11,grants,modeling gas,0.624,1
11,grants,liquid flow,0.5443,2
11,grants,pack bed,0.4107,3
11,grants,wetting pack,0.4,4
11,grants,mathematical modeling,0.3853,5
11,grants,gas fine,0.3686,6
11,grants,flow non,0.3196,7
11,grants,gas,0.3073,8
349,grants,snr target,0.5327,1
349,grants,detection tracking,0.4595,2
349,grants,target detection,0.3988,3
349,grants,low snr,0.381,4
349,grants,snr,0.3786,5
349,grants,tracking,0.3566,6
349,grants,development implementation,0.3006,7
349,grants,real time,0.276,8
350,grants,pg college,0.6944,1
350,grants,fist pg,0.6895,2
350,grants,college project,0.5881,3
350,grants,pg,0.5428,4
350,grants,fist,0.4685,5
350,grants,college,0.4302,6
350,grants,project,0.4155,7
351,grants,community resilience,0.6669,1
351,grants,resilience resource,0.6386,2
351,grants,resilience,0.5471,3
351,grants,resource centre,0.5009,4
351,grants,chitradurga district,0.4594,5
351,grants,district karnantaka,0.4514,6
351,grants,establishment community,0.4152,7
351,grants,karnantaka state,0.4128,8
352,grants,carbon sequestration,0.6518,1
352,grants,slags recycle,0.5265,2
352,grants,fines co2,0.4671,3
352,grants,carbon stabilise,0.4654,4
352,grants,low carbon,0.4602,5
352,grants,utilising slags,0.4534,6
352,grants,co2,0.4462,7
352,grants,carbon,0.444,8
353,grants,interpolation scheme,0.5681,1
353,grants,dimensional interpolation,0.4984,2
353,grants,interpolation,0.4654,3
353,grants,order model,0.4105,4
353,grants,stochastic dynamical,0.3927,5
353,grants,model stochastic,0.3922,6
353,grants,reduce order,0.3101,7
353,grants,stochastic,0.294,8
354,grants,vehicle batteries,0.4701,1
354,grants,digital twin,0.3896,2
354,grants,twin systems,0.3886,3
354,grants,electric vehicle,0.3633,4
354,grants,power electronic,0.3592,5
354,grants,smart power,0.3414,6
354,grants,batteries,0.3349,7
354,grants,systems iot,0.3181,8
355,grants,composite thermal,0.4995,1
355,grants,heat sink,0.4646,2
355,grants,performance server,0.4527,3
355,grants,thermal management,0.4344,4
355,grants,micro cast,0.3939,5
355,grants,management cpu,0.3887,6
355,grants,mwcnt alloy,0.3884,7
355,grants,alloy composite,0.3764,8
356,grants,transcritical co2,0.5884,1
356,grants,ejectors refrigeration,0.5548,2
356,grants,refrigeration applications,0.5033,3
356,grants,gaseous mixing,0.4733,4
356,grants,mixing shock,0.4664,5
356,grants,waves supercritical,0.4618,6
356,grants,co2 ejectors,0.4571,7
356,grants,refrigeration,0.455,8
357,grants,cooperative formation,0.6942,1
357,grants,formation control,0.6403,2
357,grants,multi vehicle,0.5507,3
357,grants,design cooperative,0.5501,4
357,grants,cooperative,0.5078,5
357,grants,formation,0.463,6
357,grants,vehicle systems,0.4588,7
357,grants,control multi,0.4542,8
358,grants,resonators rf,0.5627,1
358,grants,rf readout,0.5448,2
358,grants,cavity resonators,0.5333,3
358,grants,entrant cavity,0.4839,4
358,grants,circuits sensing,0.4285,5
358,grants,readout circuits,0.4186,6
358,grants,resonators,0.3732,7
358,grants,sensing applications,0.3553,8
359,grants,voltage lithium,0.596,1
359,grants,lithium ion,0.5426,2
359,grants,ion battery,0.4897,3
359,grants,base stable,0.4718,4
359,grants,high voltage,0.4432,5
359,grants,lithium,0.4356,6
359,grants,spinel base,0.4342,7
359,grants,stable high,0.3978,8
360,grants,downlink duplex,0.7134,1
360,grants,duplex satellite,0.666,2
360,grants,satellite communication,0.5898,3
360,grants,assisted uplink,0.4963,4
360,grants,duplex,0.4956,5
360,grants,satellite,0.4255,6
360,grants,uplink downlink,0.4112,7
360,grants,communication prototyping,0.3697,8
361,grants,volatile memory,0.4966,1
361,grants,delafossite material,0.4853,2
361,grants,delafossite,0.4137,3
361,grants,memory application,0.3989,4
361,grants,film delafossite,0.3968,5
361,grants,material spin,0.3876,6
361,grants,non volatile,0.3633,7
361,grants,torque base,0.3377,8
362,grants,metal powder,0.559,1
362,grants,robust mechanical,0.5257,2
362,grants,mechanical method,0.4836,3
362,grants,powder,0.3932,4
362,grants,fidelity metal,0.3911,5
362,grants,method production,0.3573,6
362,grants,mechanical,0.3389,7
362,grants,robust,0.2959,8
363,grants,fabricate inflatable,0.8101,1
363,grants,inflatable structure,0.783,2
363,grants,inflatable,0.6566,3
363,grants,analyze fabricate,0.4889,4
363,grants,design analyze,0.4098,5
363,grants,fabricate,0.3988,6
363,grants,toolkit design,0.3664,7
363,grants,design,0.3193,8
1,grants,deformation processing,0.4767,1
1,grants,lightweight structural,0.4553,2
1,grants,surface flow,0.4492,3
1,grants,structural metal,0.4168,4
1,grants,flow field,0.399,5
1,grants,deformation,0.3687,6
1,grants,situ analysis,0.3552,7
1,grants,metal correlating,0.3427,8
2,grants,handwritten transcript,0.6781,1
2,grants,manuscript thigalari,0.5337,2
2,grants,online handwritten,0.5279,3
2,grants,transcript expert,0.522,4
2,grants,ancient manuscript,0.5092,5
2,grants,recognition speech,0.4944,6
2,grants,script multimodal,0.4682,7
2,grants,digitization ancient,0.465,8
3,grants,defect detection,0.5545,1
3,grants,aircraft engines,0.4845,2
3,grants,detection aircraft,0.4536,3
3,grants,machine learning,0.4432,4
3,grants,base ai,0.4389,5
3,grants,learning base,0.3989,6
3,grants,ai technology,0.3936,7
3,grants,engines,0.3849,8
4,grants,assistant tutor,0.7429,1
4,grants,tutor interaction,0.7235,2
4,grants,tutor english,0.703,3
4,grants,learner tutor,0.7009,4
4,grants,tutor,0.6655,5
4,grants,intelligent assistant,0.5659,6
4,grants,gyani intelligent,0.5068,7
4,grants,english learner,0.4869,8
5,grants,nfc base,0.4557,1
5,grants,transportation storage,0.4534,2
5,grants,sensor platform,0.4208,3
5,grants,nfc,0.4145,4
5,grants,storage integrity,0.4145,5
5,grants,lifesave pharmaceutical,0.4074,6
5,grants,monitor transportation,0.4037,7
5,grants,sensor,0.3577,8
6,grants,smart agriculture,0.5902,1
6,grants,agriculture,0.5113,2
6,grants,millet crop,0.4686,3
6,grants,crop deep,0.4654,4
6,grants,climate smart,0.4472,5
6,grants,crop,0.442,6
6,grants,deep learning,0.3868,7
6,grants,diseases millet,0.3714,8
7,grants,electron microscopy,0.6218,1
7,grants,scale electron,0.564,2
7,grants,microscopy investigation,0.5302,3
7,grants,supported catalyst,0.5222,4
7,grants,catalyst,0.4927,5
7,grants,atomic scale,0.4883,6
7,grants,microscopy,0.4457,7
7,grants,electron,0.3943,8
364,grants,simulation speech,0.607,1
364,grants,effect loudness,0.5497,2
364,grants,background ventilation,0.5238,3
364,grants,speech flow,0.5139,4
364,grants,loudness background,0.4991,5
364,grants,conversation effect,0.4699,6
364,grants,ventilation,0.4639,7
364,grants,flow conversation,0.463,8
365,grants,uav autonomy,0.7769,1
365,grants,empower uav,0.7558,2
365,grants,uav,0.5996,3
365,grants,autonomy innovative,0.5524,4
365,grants,innovative control,0.5068,5
365,grants,control design,0.4904,6
365,grants,autonomy,0.4114,7
365,grants,control,0.3489,8
381,grants,molecular memristors,0.8342,1
381,grants,memristors,0.693,2
381,grants,nanometer scale,0.3692,3
381,grants,energy molecular,0.3435,4
381,grants,ultra low,0.3074,5
381,grants,molecular,0.3034,6
381,grants,low energy,0.2997,7
381,grants,nanometer,0.2945,8
26,grants,iwasawa theory,0.7897,1
26,grants,bianchi modular,0.6885,2
26,grants,form iwasawa,0.6584,3
26,grants,iwasawa,0.5622,4
26,grants,modular form,0.557,5
26,grants,modular,0.4449,6
26,grants,bianchi,0.3859,7
26,grants,form,0.1937,8
40,grants,lymphocyte infiltration,0.8376,1
40,grants,understand lymphocyte,0.7275,2
40,grants,lymphocyte,0.7101,3
40,grants,solid tumour,0.5092,4
40,grants,tumour,0.4882,5
40,grants,infiltration solid,0.4809,6
40,grants,infiltration,0.4203,7
40,grants,solid,0.1394,8
44,grants,arboreal topological,0.8497,1
44,grants,topological phases,0.7451,2
44,grants,arboreal,0.5507,3
44,grants,phases,0.5137,4
44,grants,topological,0.4656,5
103,grants,cosmological quest,0.6566,1
103,grants,dark matter,0.643,2
103,grants,cosmological,0.61,3
103,grants,black holes,0.5657,4
103,grants,novel frontier,0.476,5
103,grants,primordial black,0.4726,6
103,grants,matter primordial,0.4356,7
103,grants,holes novel,0.414,8
108,grants,automorphic form,0.7561,1
108,grants,automorphic,0.6163,2
108,grants,aspect automorphic,0.6101,3
108,grants,analytic arithmetic,0.607,4
108,grants,form function,0.5111,5
108,grants,arithmetic aspect,0.4434,6
108,grants,arithmetic,0.3784,7
108,grants,analytic,0.3696,8
149,grants,crawler scrape,0.74,1
149,grants,scrape datum,0.7398,2
149,grants,web crawler,0.6457,3
149,grants,scrape,0.5791,4
149,grants,crawler,0.5268,5
149,grants,datum,0.3782,6
149,grants,web,0.2596,7
155,grants,webdriver python,0.9235,1
155,grants,selenium webdriver,0.8336,2
155,grants,webdriver,0.7178,3
155,grants,selenium,0.6645,4
155,grants,python,0.5071,5
173,grants,battery ultracapcitor,0.6228,1
173,grants,energy storage,0.6009,2
173,grants,hybrid energy,0.5346,3
173,grants,ion battery,0.483,4
173,grants,ultracapcitor,0.4575,5
173,grants,hybrid,0.4427,6
173,grants,li ion,0.381,7
173,grants,battery,0.3738,8
201,grants,pathogenic fungus,0.6221,1
201,grants,fungus sing,0.5625,2
201,grants,plant pathogenic,0.5412,3
201,grants,fungus,0.5295,4
201,grants,detection plant,0.5177,5
201,grants,handheld pcr,0.4739,6
201,grants,pcr,0.4382,7
201,grants,pathogenic,0.325,8
207,grants,intelligence fdp,0.8218,1
207,grants,fdp,0.7179,2
207,grants,artificial intelligence,0.6683,3
207,grants,artificial,0.3665,4
207,grants,intelligence,0.3579,5
225,grants,beam residential,0.6215,1
225,grants,builtup beam,0.5413,2
225,grants,cfs builtup,0.534,3
225,grants,residential structure,0.521,4
225,grants,validation cfs,0.4251,5
225,grants,beam,0.364,6
225,grants,numerical validation,0.3387,7
225,grants,cfs,0.3333,8
226,grants,braille dot,0.7442,1
226,grants,effective braille,0.7038,2
226,grants,braille,0.6585,3
226,grants,blind india,0.596,4
226,grants,display deaf,0.5503,5
226,grants,deaf blind,0.5441,6
226,grants,dot cost,0.499,7
226,grants,dot display,0.4574,8
229,grants,saarci company,0.8074,1
229,grants,consultancy project,0.7399,2
229,grants,company consultancy,0.7247,3
229,grants,consultancy,0.6629,4
229,grants,saarci,0.6529,5
229,grants,company,0.4314,6
229,grants,project,0.3026,7
252,grants,antenna design,0.6246,1
252,grants,antenna,0.5125,2
252,grants,generation wireless,0.4827,3
252,grants,investigation antenna,0.4759,4
252,grants,material generation,0.4667,5
252,grants,wireless network,0.3427,6
252,grants,performance material,0.3287,7
252,grants,wireless,0.2662,8
253,grants,rf oqc,0.6312,1
253,grants,oqc outgoing,0.5797,2
253,grants,control rf,0.5409,3
253,grants,rf talent,0.5151,4
253,grants,oqc,0.4402,5
253,grants,quality control,0.4322,6
253,grants,outgoing quality,0.4176,7
253,grants,talent integration,0.4115,8
255,grants,watering internet,0.7278,1
255,grants,smart watering,0.7274,2
255,grants,iot chanakya,0.6071,3
255,grants,iot,0.5596,4
255,grants,watering,0.5291,5
255,grants,tih iot,0.5165,6
255,grants,internet thing,0.4084,7
255,grants,internet,0.3977,8
275,grants,young projects,0.601,1
275,grants,hewlett packard,0.5334,2
275,grants,packard enterprise,0.5223,3
275,grants,packard,0.4853,4
275,grants,projects,0.428,5
275,grants,catch young,0.3611,6
275,grants,mou,0.3141,7
275,grants,enterprise catch,0.3092,8
279,grants,management mou,0.86,1
279,grants,create management,0.7198,2
279,grants,mou,0.5989,3
279,grants,management,0.52,4
279,grants,create,0.3473,5
317,grants,science laboratory,0.8355,1
317,grants,laboratory,0.7601,2
317,grants,set science,0.7533,3
317,grants,science,0.483,4
317,grants,set,0.4466,5
325,grants,game accessibility,0.691,1
325,grants,games gesture,0.6072,2
325,grants,accessibility disabled,0.5967,3
325,grants,accessibility,0.5886,4
325,grants,disabled people,0.5388,5
325,grants,people enable,0.5357,6
325,grants,disabled,0.4894,7
325,grants,mobile games,0.4801,8
326,grants,solenoid valve,0.7226,1
326,grants,valve pneumatic,0.691,2
326,grants,development solenoid,0.6253,3
326,grants,pneumatic actuation,0.5663,4
326,grants,pneumatic,0.5416,5
326,grants,solenoid,0.4779,6
326,grants,valve,0.4441,7
326,grants,actuation seed,0.4135,8
366,grants,ga2o3 field,0.5161,1
366,grants,vertical ga2o3,0.5078,2
366,grants,reliability design,0.441,3
366,grants,transistor fet,0.4397,4
366,grants,ga2o3,0.418,5
366,grants,performance reliability,0.4148,6
366,grants,high reliability,0.4108,7
366,grants,reliability normally,0.4056,8
367,grants,granular material,0.6986,1
367,grants,dense granular,0.6872,2
367,grants,liquid suspension,0.6632,3
367,grants,particle liquid,0.6554,4
367,grants,granular,0.5476,5
367,grants,material particle,0.5274,6
367,grants,liquid,0.4668,7
367,grants,mechanic dense,0.4033,8
368,grants,quantum coding,0.6242,1
368,grants,dimensional quantum,0.4575,2
368,grants,fault tolerant,0.4412,3
368,grants,circuit architectures,0.4256,4
368,grants,quantum,0.4162,5
368,grants,coding fault,0.4105,6
368,grants,tolerant circuit,0.409,7
368,grants,fault,0.2906,8
369,grants,cohesive granular,0.776,1
369,grants,granular material,0.673,2
369,grants,propagation cohesive,0.5589,3
369,grants,force propagation,0.5212,4
369,grants,granular,0.4806,5
369,grants,mechanism force,0.4618,6
369,grants,cohesive,0.4316,7
369,grants,material,0.3244,8
370,grants,aerosol speech,0.7355,1
370,grants,transmission aerosol,0.5391,2
370,grants,aerosol,0.4415,3
370,grants,speech,0.3787,4
370,grants,eulerian lagrangian,0.3619,5
370,grants,lagrangian model,0.3536,6
370,grants,eulerian,0.3251,7
370,grants,lagrangian,0.2761,8
371,grants,bridge quantum,0.6761,1
371,grants,graph theory,0.6039,2
371,grants,quantum physics,0.5228,3
371,grants,quantum,0.4941,4
371,grants,science graph,0.4579,5
371,grants,graph,0.4341,6
371,grants,theoretical computer,0.3931,7
371,grants,physics theoretical,0.3911,8
372,grants,bubbly flow,0.5618,1
372,grants,vortex bubble,0.5566,2
372,grants,bubble interaction,0.4976,3
372,grants,body vortex,0.4916,4
372,grants,induce vibration,0.4573,5
372,grants,vibration,0.4353,6
372,grants,vortex,0.4145,7
372,grants,bluff body,0.3969,8
373,grants,incontinence biomedical,0.644,1
373,grants,conductive yarn,0.588,2
373,grants,urinary incontinence,0.5387,3
373,grants,incontinence,0.5109,4
373,grants,base electrode,0.5011,5
373,grants,electrode use,0.4957,6
373,grants,electrode,0.4934,7
373,grants,portable wearable,0.4856,8
378,grants,surface irs,0.4507,1
378,grants,ofdm otfs,0.4314,2
378,grants,cfo estimation,0.411,3
378,grants,reflect surface,0.3943,4
378,grants,otfs deep,0.3754,5
378,grants,assisted ofdm,0.3635,6
378,grants,cfo,0.3485,7
378,grants,sto cfo,0.3468,8
382,grants,sensor graphene,0.6567,1
382,grants,applicable graphene,0.5482,2
382,grants,graphene hall,0.5334,3
382,grants,graphene,0.5326,4
382,grants,magnetic sensor,0.4135,5
382,grants,circuit asic,0.3894,6
382,grants,device cmos,0.3667,7
382,grants,sensor ghs,0.3434,8
383,grants,photovoltaics molecular,0.6442,1
383,grants,tolerant photovoltaics,0.6057,2
383,grants,molecular design,0.5159,3
383,grants,photovoltaics,0.4965,4
383,grants,defect tolerant,0.4279,5
383,grants,design defect,0.371,6
383,grants,device scale,0.3666,7
383,grants,molecular,0.354,8
384,grants,nanostructured electrodes,0.6986,1
384,grants,platinum overlayer,0.6622,2
384,grants,overlayer nanostructured,0.6338,3
384,grants,platinum,0.4745,4
384,grants,electrodes,0.4479,5
384,grants,nanostructured,0.445,6
384,grants,overlayer,0.3713,7
385,grants,diesel exhaust,0.579,1
385,grants,plasma hazardous,0.4681,2
385,grants,diesel,0.4405,3
385,grants,treatment diesel,0.438,4
385,grants,voltage plasma,0.4323,5
385,grants,waste blend,0.4287,6
385,grants,hazardous pollutant,0.4139,7
385,grants,exhaust,0.4126,8
386,grants,rheocoalescence exploit,0.6989,1
386,grants,rheological signature,0.686,2
386,grants,rheocoalescence,0.6839,3
386,grants,investigate rheological,0.6142,4
386,grants,rheological,0.5696,5
386,grants,fluid droplet,0.4273,6
386,grants,droplet investigate,0.279,7
386,grants,complex fluid,0.2778,8
387,grants,flexible photonic,0.5947,1
387,grants,photonic integrated,0.5294,2
387,grants,fluid instabilities,0.3967,3
387,grants,templated fluid,0.3687,4
387,grants,effective flexible,0.3561,5
387,grants,photonic,0.3449,6
387,grants,integrated circuits,0.3291,7
387,grants,flexible,0.3264,8
388,grants,antibacterial graphene,0.6797,1
388,grants,graphene cellulose,0.4814,2
388,grants,antibacterial molecular,0.4472,3
388,grants,resistant staphylococcus,0.4376,4
388,grants,self antibacterial,0.4339,5
388,grants,antibacterial,0.4335,6
388,grants,staphylococcus aureus,0.4231,7
388,grants,graphene,0.3991,8
389,grants,microwave imaging,0.7546,1
389,grants,computational microwave,0.6441,2
389,grants,imaging meta,0.6188,3
389,grants,meta surface,0.5865,4
389,grants,microwave,0.4758,5
389,grants,imaging,0.4641,6
389,grants,surface,0.3206,7
389,grants,meta,0.2696,8
390,grants,control unknown,0.6502,1
390,grants,complex specifications,0.6375,2
390,grants,unknown systems,0.6244,3
390,grants,systems complex,0.6073,4
390,grants,systems,0.507,5
390,grants,control,0.4846,6
390,grants,specifications,0.3635,7
390,grants,complex,0.2707,8
391,grants,turbulent laboratory,0.673,1
391,grants,transitionally turbulent,0.5966,2
391,grants,turbulent,0.5726,3
391,grants,laboratory flow,0.5439,4
391,grants,drive modelling,0.5075,5
391,grants,modelling transitionally,0.4018,6
391,grants,data drive,0.398,7
391,grants,flow,0.352,8
393,grants,line cryogenic,0.6071,1
393,grants,cryogenic application,0.6004,2
393,grants,heat transfer,0.5222,3
393,grants,cryogenic,0.4652,4
393,grants,transfer line,0.4521,5
393,grants,rigid transfer,0.3851,6
393,grants,transfer analysis,0.3658,7
393,grants,development heat,0.322,8
395,grants,tmfd mimo,0.595,1
395,grants,radar detection,0.5235,2
395,grants,accurate radar,0.5225,3
395,grants,mimo array,0.4964,4
395,grants,radar,0.4586,5
395,grants,diverse tmfd,0.3835,6
395,grants,mimo,0.3557,7
395,grants,modulated frequency,0.3462,8
397,grants,fabrication lung,0.6686,1
397,grants,chip bioprinting,0.6672,2
397,grants,lung chip,0.6416,3
397,grants,bioprinting,0.5675,4
397,grants,lung fibrosis,0.5544,5
397,grants,bioprinting studying,0.499,6
397,grants,studying lung,0.4227,7
397,grants,fabrication,0.4018,8
398,grants,routing autonomous,0.6121,1
398,grants,board routing,0.6017,2
398,grants,scalable algorithms,0.5123,3
398,grants,algorithms board,0.4966,4
398,grants,agents stochastic,0.4927,5
398,grants,routing,0.4659,6
398,grants,autonomous agents,0.448,7
398,grants,stochastic dynamic,0.4362,8
399,grants,measurement parkinson,0.721,1
399,grants,tremor assistive,0.712,2
399,grants,parkinson tremor,0.7069,3
399,grants,tremor,0.5491,4
399,grants,parkinson,0.514,5
399,grants,assistive device,0.4187,6
399,grants,device design,0.2961,7
399,grants,device,0.2753,8
400,grants,spatial extreme,0.5046,1
400,grants,processes india,0.4825,2
400,grants,modelling spatial,0.4261,3
400,grants,stable processes,0.4259,4
400,grants,max stable,0.3934,5
400,grants,extreme max,0.3732,6
400,grants,modelling,0.3381,7
400,grants,extreme,0.2951,8
401,grants,alloying additive,0.6244,1
401,grants,titanium alloy,0.6019,2
401,grants,additive manufacturing,0.6011,3
401,grants,situ alloying,0.5418,4
401,grants,beta titanium,0.5233,5
401,grants,alloy situ,0.5131,6
401,grants,titanium,0.4881,7
401,grants,microstructure mechanical,0.4701,8
402,grants,chip acoustic,0.5307,1
402,grants,learning chip,0.4746,2
402,grants,analog machine,0.4725,3
402,grants,eda tools,0.4615,4
402,grants,power analog,0.427,5
402,grants,analog,0.4094,6
402,grants,acoustic pattern,0.3723,7
402,grants,eda,0.3469,8
403,grants,dislocation slip,0.5366,1
403,grants,dislocation,0.4502,2
403,grants,alloy,0.4027,3
403,grants,role dislocation,0.3961,4
403,grants,slip mode,0.3695,5
403,grants,concentrated alloy,0.3692,6
403,grants,fatigue behavior,0.3402,7
403,grants,mode fatigue,0.3177,8
404,grants,mechanical metamaterials,0.7012,1
404,grants,topological mechanical,0.6292,2
404,grants,metamaterials,0.6184,3
404,grants,dynamics topological,0.5978,4
404,grants,nonlinear dynamics,0.5151,5
404,grants,dynamics,0.3948,6
404,grants,topological,0.3702,7
404,grants,nonlinear,0.3697,8
405,grants,accelerator adversarial,0.6887,1
405,grants,adversarial fault,0.6558,2
405,grants,adversarial,0.5197,3
405,grants,learning hardware,0.4483,4
405,grants,implementation robust,0.4482,5
405,grants,attack countermeasures,0.4331,6
405,grants,fault attack,0.4327,7
405,grants,hardware accelerator,0.4189,8
406,grants,age brain,0.6447,1
406,grants,variation age,0.4779,2
406,grants,artificial intelligence,0.4764,3
406,grants,intelligence method,0.4743,4
406,grants,brain,0.4308,5
406,grants,structural variation,0.4303,6
406,grants,explainable artificial,0.4049,7
406,grants,intelligence,0.333,8
408,grants,fool adversarial,0.7675,1
408,grants,cryptography fool,0.7388,2
408,grants,adversarial mind,0.6964,3
408,grants,rational cryptography,0.5998,4
408,grants,adversarial,0.5678,5
408,grants,fool,0.5182,6
408,grants,cryptography,0.475,7
408,grants,rational,0.4219,8
409,grants,interface ugi,0.5957,1
409,grants,geospatial interface,0.5813,2
409,grants,unified geospatial,0.5779,3
409,grants,ugi enable,0.5227,4
409,grants,spatial analytics,0.4971,5
409,grants,ugi,0.4911,6
409,grants,geo spatial,0.4901,7
409,grants,exchange spatial,0.4543,8
410,grants,tunnel junction,0.5278,1
410,grants,electron trap,0.5248,2
410,grants,trap tunnel,0.4958,3
410,grants,generation electron,0.4157,4
410,grants,tunnel,0.4076,5
410,grants,random number,0.3993,6
410,grants,true random,0.2927,7
410,grants,random,0.2822,8
411,grants,autonomous navigation,0.6489,1
411,grants,navigation crowded,0.6296,2
411,grants,ai ml,0.5639,3
411,grants,crowded environment,0.5529,4
411,grants,environment ai,0.5447,5
411,grants,autonomous,0.5076,6
411,grants,ai,0.4604,7
411,grants,crowded,0.4597,8
412,grants,explainable cluster,0.5781,1
412,grants,cluster structure,0.5721,2
412,grants,structure assessment,0.4524,3
412,grants,dimensional datum,0.4484,4
412,grants,cluster,0.4141,5
412,grants,high dimensional,0.3811,6
412,grants,deep learning,0.3804,7
412,grants,structure,0.3491,8
413,grants,magnetoelectric nonvolatile,0.5661,1
413,grants,power magnetoelectric,0.5044,2
413,grants,magnetoelectric,0.4693,3
413,grants,nonvolatile memory,0.4671,4
413,grants,revolutionize iot,0.4422,5
413,grants,iot technology,0.4328,6
413,grants,iot,0.4275,7
413,grants,device ai,0.4082,8
414,grants,massive mimo,0.5493,1
414,grants,mimo otfs,0.5475,2
414,grants,mimo massive,0.5222,3
414,grants,channel estimation,0.5004,4
414,grants,user mimo,0.4261,5
414,grants,mimo,0.418,6
414,grants,efficient channel,0.4133,7
414,grants,complexity receiver,0.4018,8
415,grants,sars cov,0.4813,1
415,grants,snp covid,0.4792,2
415,grants,proteo genomic,0.4699,3
415,grants,proteome host,0.451,4
415,grants,covid 19,0.4408,5
415,grants,19 proteome,0.4171,6
415,grants,cov clinical,0.354,7
415,grants,covid,0.3388,8
416,grants,smartphone penetration,0.6368,1
416,grants,covidwatch,0.6072,2
416,grants,covidwatch rapid,0.5943,3
416,grants,smartphone,0.4534,4
416,grants,low smartphone,0.4495,5
416,grants,rapid monitoring,0.4186,6
416,grants,monitoring tool,0.3932,7
416,grants,monitoring,0.3586,8
417,grants,coswara speech,0.6265,1
417,grants,speech sound,0.6213,2
417,grants,sound base,0.4963,3
417,grants,coswara,0.4828,4
417,grants,base diagnostic,0.4527,5
417,grants,diagnostic,0.3996,6
417,grants,speech,0.3747,7
417,grants,sound,0.3033,8
418,grants,gocoronago contact,0.6308,1
418,grants,contact trace,0.5529,2
418,grants,trace app,0.5418,3
418,grants,gocoronago,0.5111,4
418,grants,app network,0.4386,5
418,grants,trace,0.415,6
418,grants,network analytic,0.4096,7
418,grants,app,0.347,8
419,grants,mobile diagnostic,0.7104,1
419,grants,lab covid,0.5773,2
419,grants,covid 19,0.5409,3
419,grants,diagnostic testing,0.5341,4
419,grants,diagnostic,0.4921,5
419,grants,testing lab,0.4587,6
419,grants,covid,0.4086,7
419,grants,mobile,0.3735,8
420,grants,oxygen generator,0.6922,1
420,grants,s3 medical,0.6195,2
420,grants,medical oxygen,0.5944,3
420,grants,s3,0.4549,4
420,grants,generator,0.4103,5
420,grants,oxygen,0.3975,6
420,grants,medical,0.2783,7
421,grants,respiratory droplet,0.6079,1
421,grants,route covid,0.4892,2
421,grants,covid 19,0.4357,3
421,grants,droplet dry,0.4161,4
421,grants,role respiratory,0.4068,5
421,grants,respiratory,0.3746,6
421,grants,dry dynamic,0.3586,7
421,grants,covid,0.3576,8
423,grants,modelling covid,0.6833,1
423,grants,pde base,0.5896,2
423,grants,covid 19,0.5651,3
423,grants,19 infection,0.5209,4
423,grants,covid,0.4646,5
423,grants,pde,0.4454,6
423,grants,base modelling,0.4106,7
423,grants,infection,0.3624,8
424,grants,sneeze flow,0.6192,1
424,grants,simulation cough,0.5992,2
424,grants,cough sneeze,0.543,3
424,grants,sneeze,0.4374,4
424,grants,dynamic covid,0.4216,5
424,grants,covid 19,0.3494,6
424,grants,numerical simulation,0.3471,7
424,grants,19 infection,0.3456,8
428,grants,asymptomatic lockdown,0.5854,1
428,grants,medical inventory,0.5464,2
428,grants,inventory asymptomatic,0.5301,3
428,grants,lockdown effect,0.5241,4
428,grants,predict medical,0.5205,5
428,grants,lockdown,0.4631,6
428,grants,inventory,0.3556,7
428,grants,medical,0.3345,8
429,grants,automatic phase,0.6134,1
429,grants,phase analysis,0.5951,2
429,grants,covid 19,0.5428,3
429,grants,phase,0.4998,4
429,grants,covid,0.4605,5
429,grants,19 automatic,0.2586,6
429,grants,automatic,0.2001,7
429,grants,analysis,0.1294,8
430,grants,modeling epidemic,0.7883,1
430,grants,epidemic spread,0.6726,2
430,grants,epidemic,0.6,3
430,grants,spread indian,0.5443,4
430,grants,indian urban,0.5417,5
